mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.8265171051025391,0.0017205923827747801,0.0385130246480306,0.0009629484945027039,0.6867062049366378,0.5709357274150039,"{'alpha': 0.6867062049366378, 'lambda': 0.5709357274150039}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8270755608876547,0.0012671163766390103,0.03949332237243652,0.0004274164031392923,0.8160990905485125,0.17608640681077525,"{'alpha': 0.8160990905485125, 'lambda': 0.17608640681077525}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8244248231252035,0.00018616021627056078,0.03904644648234049,0.0003105398916591586,0.5374298270454582,0.8533652963349376,"{'alpha': 0.5374298270454582, 'lambda': 0.8533652963349376}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8246058622996012,0.0023562534473777924,0.03951756159464518,0.0004973583126024674,0.989390956264364,0.9653240206230093,"{'alpha': 0.989390956264364, 'lambda': 0.9653240206230093}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8245366414388021,0.002575629633659338,0.03966108957926432,0.0004577260172995537,0.5403604328389702,0.24398218128969296,"{'alpha': 0.5403604328389702, 'lambda': 0.24398218128969296}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8264190355936686,0.003998846861037678,0.04011686642964681,0.000787971307896327,0.10066388912873836,0.6194806425804958,"{'alpha': 0.10066388912873836, 'lambda': 0.6194806425804958}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8309009075164795,0.005831975000705532,0.03968485196431478,0.00015553888364442926,0.4024013302792223,0.9846773982490598,"{'alpha': 0.4024013302792223, 'lambda': 0.9846773982490598}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.824114720026652,0.0014881786508869023,0.03960156440734863,0.0002344900561950846,0.7304993222854794,0.3286710654579712,"{'alpha': 0.7304993222854794, 'lambda': 0.3286710654579712}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8289775053660074,0.0034911487292290707,0.039676268895467125,0.00016072245806140787,0.02028221478259551,0.3814160245067977,"{'alpha': 0.02028221478259551, 'lambda': 0.3814160245067977}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.823814868927002,0.0016206572434763896,0.03984475135803223,0.00047578970782116486,0.6305445353250543,0.8748549680534506,"{'alpha': 0.6305445353250543, 'lambda': 0.8748549680534506}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8303249677022299,0.0058455201049833335,0.039614200592041016,0.0004387162726012636,0.6257534810499746,0.0744418408052776,"{'alpha': 0.6257534810499746, 'lambda': 0.0744418408052776}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8255728880564371,0.0007835001956225196,0.04067850112915039,0.0017138278505479101,0.9271006203847164,0.6717952778478149,"{'alpha': 0.9271006203847164, 'lambda': 0.6717952778478149}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8299672603607178,0.009134478017277712,0.03953679402669271,9.594273556926894e-05,0.47224149693634654,0.7325471430519328,"{'alpha': 0.47224149693634654, 'lambda': 0.7325471430519328}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8300599257151285,0.005069836809872891,0.04000957806905111,0.0002941652019111322,0.1065189522923845,0.5521839740341397,"{'alpha': 0.1065189522923845, 'lambda': 0.5521839740341397}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8236977259318033,0.0009546686856228306,0.039264281590779625,0.00022913636629367403,0.6431280641971823,0.506832933531675,"{'alpha': 0.6431280641971823, 'lambda': 0.506832933531675}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8252453804016113,0.003052959969044833,0.03943387667338053,0.000305573031868188,0.20428844901354526,0.04623513968096449,"{'alpha': 0.20428844901354526, 'lambda': 0.04623513968096449}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.823490301767985,0.002210413011101749,0.03983887036641439,0.0002530099589026229,0.14516183238732494,0.22803160402226086,"{'alpha': 0.14516183238732494, 'lambda': 0.22803160402226086}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
0.8236491680145264,0.001724590515142927,0.03968397776285807,0.0005925567940149369,0.16273870790045752,0.7541686238473256,"{'alpha': 0.16273870790045752, 'lambda': 0.7541686238473256}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,1
