mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,run_number,experiment_name
0.569547176361084,0.0017992529205894925,0.027703046798706055,0.000645015487113687,0.6445539913057287,0.5220836670596627,0.2847345566015079,1,5,0.5515783521957797,"{'alpha': 0.6445539913057287, 'colsample_bytree': 0.5220836670596627, 'lambda': 0.2847345566015079, 'max_depth': 1, 'min_child_weight': 5, 'subsample': 0.5515783521957797}",0.07362073501254562,0.08079843318682634,0.07492368802775373,0.07644761874237523,0.003122137236733117,421,4,random_search
0.9345659414927164,0.007086697259835129,0.04225262006123861,0.0005089519992756355,0.20821863333609292,0.6927062152304687,0.9152208482256073,6,11,0.785187897616296,"{'alpha': 0.20821863333609292, 'colsample_bytree': 0.6927062152304687, 'lambda': 0.9152208482256073, 'max_depth': 6, 'min_child_weight': 11, 'subsample': 0.785187897616296}",0.10779180826983836,0.11437660582232145,0.10298087944593026,0.10838309784603002,0.004671035747638787,153,4,random_search
15.60202169418335,0.09228521485000506,0.07404565811157227,0.00041072848699309815,0.5517206214679359,0.5808037978581405,0.76637043834074,15,2,0.7205228929539105,"{'alpha': 0.5517206214679359, 'colsample_bytree': 0.5808037978581405, 'lambda': 0.76637043834074, 'max_depth': 15, 'min_child_weight': 2, 'subsample': 0.7205228929539105}",0.059369253925160015,0.0632671837864568,0.04671003972838028,0.05644882581333236,0.007067834656962461,601,4,random_search
8.596520900726318,0.05077947921633609,0.07500314712524414,0.0008223355761496406,0.15846191780458996,0.6995269824450359,0.9884551154209891,19,15,0.7710232654926358,"{'alpha': 0.15846191780458996, 'colsample_bytree': 0.6995269824450359, 'lambda': 0.9884551154209891, 'max_depth': 19, 'min_child_weight': 15, 'subsample': 0.7710232654926358}",0.06288668614479254,0.05709942751010866,0.04988670210306734,0.056624271919322844,0.005317845798056999,599,4,random_search
0.5717194080352783,0.0017878170040786588,0.028099934260050457,0.00032459434288956395,0.6297803913427265,0.833717036751844,0.9689123586774866,1,6,0.6845006211531212,"{'alpha': 0.6297803913427265, 'colsample_bytree': 0.833717036751844, 'lambda': 0.9689123586774866, 'max_depth': 1, 'min_child_weight': 6, 'subsample': 0.6845006211531212}",0.0738034498813741,0.08085315684296912,0.07531474970570029,0.07665711881001451,0.0030305179062610527,401,4,random_search
0.6396249135335287,0.001537423794298544,0.0304106871287028,0.0004888957431954858,0.5148506607563708,0.7561455815811458,0.2232114218290152,2,3,0.5902758126199756,"{'alpha': 0.5148506607563708, 'colsample_bytree': 0.7561455815811458, 'lambda': 0.2232114218290152, 'max_depth': 2, 'min_child_weight': 3, 'subsample': 0.5902758126199756}",0.09558285442472891,0.10522967389150384,0.0958637910188912,0.09889210644504132,0.004482804345223423,251,4,random_search
2.000377813975016,0.027631723674706715,0.052173614501953125,0.0017453145110522023,0.15045029293104883,0.8740711421890243,0.5632991736276803,9,6,0.5911069067898087,"{'alpha': 0.15045029293104883, 'colsample_bytree': 0.8740711421890243, 'lambda': 0.5632991736276803, 'max_depth': 9, 'min_child_weight': 6, 'subsample': 0.5911069067898087}",0.0927798945454198,0.0822133647156934,0.06852758449976759,0.08117361458696026,0.009928223939364688,356,4,random_search
14.838586807250977,0.3087863296490536,0.07867089907328288,0.0005079768549617526,0.20050076169816888,0.8169402892420498,0.03657934606436841,19,7,0.6436738205839013,"{'alpha': 0.20050076169816888, 'colsample_bytree': 0.8169402892420498, 'lambda': 0.03657934606436841, 'max_depth': 19, 'min_child_weight': 7, 'subsample': 0.6436738205839013}",0.04537243532762003,0.04249562202602364,0.029825476063325973,0.03923117780565655,0.006753736380321676,710,4,random_search
8.047757148742676,0.10618757831797106,0.06594332059224446,0.0008468291043381578,0.24715475195376857,0.6225395837383165,0.4708775880929087,13,3,0.8390543600269715,"{'alpha': 0.24715475195376857, 'colsample_bytree': 0.6225395837383165, 'lambda': 0.4708775880929087, 'max_depth': 13, 'min_child_weight': 3, 'subsample': 0.8390543600269715}",0.07163906499085382,0.0721696447486716,0.05680585490863599,0.06687152154938714,0.00712079641668914,498,4,random_search
4.122103214263916,0.057431621894763925,0.06249777475992838,0.00017064690321153434,0.3648139009610042,0.6355977439952549,0.038413686230378996,13,10,0.5654177136245674,"{'alpha': 0.3648139009610042, 'colsample_bytree': 0.6355977439952549, 'lambda': 0.038413686230378996, 'max_depth': 13, 'min_child_weight': 10, 'subsample': 0.5654177136245674}",0.07336050944856387,0.059054869030092605,0.06196082653273616,0.06479206833713087,0.006173858035397525,514,4,random_search
0.6497391859690348,0.0053302380301719745,0.030509074529012043,0.0004974183877741178,0.5698568927062649,0.8471151430964124,0.018127860412518126,2,4,0.7905182363604564,"{'alpha': 0.5698568927062649, 'colsample_bytree': 0.8471151430964124, 'lambda': 0.018127860412518126, 'max_depth': 2, 'min_child_weight': 4, 'subsample': 0.7905182363604564}",0.09583199984714685,0.1047877100170238,0.09533702736073024,0.09865224574163363,0.004343131807541584,261,4,random_search
3.3993352254231772,0.06444359414824428,0.059209187825520836,0.0012052616780838768,0.2782197215435672,0.7526060331531617,0.07038084609510664,12,14,0.7298856105760899,"{'alpha': 0.2782197215435672, 'colsample_bytree': 0.7526060331531617, 'lambda': 0.07038084609510664, 'max_depth': 12, 'min_child_weight': 14, 'subsample': 0.7298856105760899}",0.08784463500392015,0.07998674869088973,0.07074814581679267,0.07952650983720085,0.006987195454697842,369,4,random_search
