mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.666474978129069,0.11834468281368841,0.08894840876261394,0.007881385180885958,0.9094525514400246,0.7226899119683629,"{'alpha': 0.9094525514400246, 'lambda': 0.7226899119683629}",0.7212044763692059,0.6800090075403591,0.6114290861089667,0.670880856672844,0.045278040522914585,57,69,random search for 2 group,1,,
0.5478540261586508,0.059330774755178145,0.0651699701944987,0.0031436581330078744,0.8206208704695573,0.9061577237157775,"{'alpha': 0.8206208704695573, 'lambda': 0.9061577237157775}",0.7133069533432973,0.6800315758763869,0.6114883381363199,0.6682756224520013,0.042390324614262904,78,70,random search for 2 group,1,,
0.5427978038787842,0.04872380549436956,0.06565332412719727,0.006936746503363,0.7003778097847784,0.6033066238661288,"{'alpha': 0.7003778097847784, 'lambda': 0.6033066238661288}",0.7176787626276679,0.67198912668881,0.5803257322647384,0.6566645405270721,0.05711156300459279,206,71,random search for 2 group,1,,
0.5502991676330566,0.03759751250704051,0.07498582204182942,0.014238697151076736,0.2053342580040608,0.09461403207328711,"{'alpha': 0.2053342580040608, 'lambda': 0.09461403207328711}",0.7209394868606778,0.6806763213423213,0.6194408595384993,0.6736855559138327,0.041730452014715695,4,72,random search for 2 group,1,,
0.5296564102172852,0.05656203555832475,0.07192365328470866,0.008944269001402702,0.6360909833019628,0.4519199833364037,"{'alpha': 0.6360909833019628, 'lambda': 0.4519199833364037}",0.7198205535442141,0.6720346531635979,0.5719102329016006,0.6545884798698042,0.061631390595474955,279,73,random search for 2 group,1,,
0.5484929084777832,0.03187302139852243,0.07612101236979167,0.01000735890098303,0.34202514073386814,0.24872154948722336,"{'alpha': 0.34202514073386814, 'lambda': 0.24872154948722336}",0.7215327297266644,0.6784307954836049,0.566354193961174,0.6554392397238143,0.06540414470950118,214,74,random search for 2 group,1,,
0.544639507929484,0.05145366994626595,0.0744935671488444,0.014315366886399618,0.1402613227251549,0.9175359960006025,"{'alpha': 0.1402613227251549, 'lambda': 0.9175359960006025}",0.7131384957901794,0.6800329057481774,0.6066905743262838,0.666620658621547,0.04448000506396312,132,75,random search for 2 group,1,,
0.5516432126363119,0.06518529544890976,0.06566286087036133,0.0032061148872708726,0.8749579696949805,0.5896862840238769,"{'alpha': 0.8749579696949805, 'lambda': 0.5896862840238769}",0.7177029877277914,0.6716280647225599,0.5803200220184961,0.6565503581562825,0.05709070410755401,207,76,random search for 2 group,1,,
0.5297977924346924,0.04827493026006507,0.06821934382120769,0.0071847344500532515,0.8838686683079748,0.4389221315582551,"{'alpha': 0.8838686683079748, 'lambda': 0.4389221315582551}",0.7197728917947974,0.6720321501644867,0.5664235478563686,0.6527428632718842,0.06407320169517298,303,77,random search for 2 group,1,,
0.5706182320912679,0.03808794307937913,0.07676815986633301,0.009931297888498952,0.060129058559217796,0.42452590445790195,"{'alpha': 0.060129058559217796, 'lambda': 0.42452590445790195}",0.7199694934318956,0.6719528576829403,0.5664184922650763,0.6527802811266374,0.0641361481989089,295,78,random search for 2 group,1,,
0.5309585730234782,0.06220333951671663,0.06667351722717285,0.003178689863302695,0.05842036658161176,0.30721325593163973,"{'alpha': 0.05842036658161176, 'lambda': 0.30721325593163973}",0.7198052832739064,0.678441616915216,0.5663754457900146,0.654874115326379,0.06481640278992261,270,79,random search for 2 group,1,,
0.6392744382222494,0.060725099961493854,0.07444540659586589,0.004390631625795092,0.215102106056124,0.6779538188410955,"{'alpha': 0.215102106056124, 'lambda': 0.6779538188410955}",0.721188873591956,0.6720803542502176,0.612729060423189,0.6686660960884542,0.044344301680128276,68,80,random search for 2 group,1,,
0.5714714527130127,0.11047181857145125,0.0688621997833252,0.010927665103734203,0.7672922853549864,0.6269740576778111,"{'alpha': 0.7672922853549864, 'lambda': 0.6269740576778111}",0.7166293877531968,0.6720701247883015,0.5803352832302565,0.6563449319239183,0.056742000904057434,209,81,random search for 2 group,1,,
0.5664653778076172,0.08633335123778414,0.07148345311482747,0.0037201197782476348,0.7036790122694722,0.7868084007243307,"{'alpha': 0.7036790122694722, 'lambda': 0.7868084007243307}",0.7078831250443359,0.6800168786852787,0.6114499219751228,0.6664499752349125,0.04052066399152159,137,82,random search for 2 group,1,,
0.6193732420603434,0.05331286159443582,0.07126410802205403,0.003815215335542029,0.7572596167776601,0.8521878501639549,"{'alpha': 0.7572596167776601, 'lambda': 0.8521878501639549}",0.7131519029677285,0.6800251401435204,0.6114711231175238,0.6682160554095908,0.0423425405427866,105,83,random search for 2 group,1,,
0.6451589266459147,0.10848564003718761,0.069336732228597,0.0031801075841817643,0.3514670160384721,0.8790361441381319,"{'alpha': 0.3514670160384721, 'lambda': 0.8790361441381319}",0.7130746746795036,0.6800281451637546,0.6114798131743995,0.6681942110058859,0.04231162542611585,117,84,random search for 2 group,1,,
0.5442870457967123,0.05639464663473762,0.06385254859924316,0.003272941912785655,0.41918642656217353,0.8065327964312561,"{'alpha': 0.41918642656217353, 'lambda': 0.8065327964312561}",0.7077069118418686,0.6801333435913683,0.6114561204878206,0.6664321253070192,0.04047094633541992,139,85,random search for 2 group,1,,
0.5469981829325358,0.04078242246176522,0.08074506123860677,0.0165677030684913,0.9326307706900032,0.36671169969207196,"{'alpha': 0.9326307706900032, 'lambda': 0.36671169969207196}",0.719914434450992,0.6677450924557957,0.5663973159998246,0.6513522809688708,0.06373601606481659,313,86,random search for 2 group,1,,
