mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name
2.5002528031667075,0.9604551820131397,0.08259391784667969,0.001962532190017445,0.25,0.625,0.25,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.7045003689783522,0.6689132338841128,0.6346827775456454,0.6693654601360368,0.02850470604190697,37,grid_search
2.221664826075236,0.9056685882770142,0.08076802889506023,0.0016920743917023902,0.25,0.625,0.25,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.703313700573369,0.6674634340860034,0.6327554351312656,0.6678441899302127,0.028806549449841578,136,grid_search
2.100018342336019,0.8435055150148886,0.08082222938537598,0.002118774129734784,0.25,0.625,0.25,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.7072439692700689,0.672606833705764,0.6302547137514314,0.6700351722424215,0.0314832913182008,1,grid_search
2.5209151903788247,1.1006309115426665,0.08205382029215495,0.0016890872595861385,0.25,0.625,0.25,2,10,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.625}",0.7045003689783522,0.6689132338841128,0.6346827775456454,0.6693654601360368,0.02850470604190697,37,grid_search
2.2941534519195557,0.9185810353833492,0.0846101442972819,0.0032369487383973232,0.25,0.625,0.25,2,10,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.75}",0.703313700573369,0.6674634340860034,0.6327554351312656,0.6678441899302127,0.028806549449841578,136,grid_search
2.088991721471151,0.8345580524363866,0.08083470662434895,0.0025195699755429656,0.25,0.625,0.25,2,10,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.875}",0.7072439692700689,0.672606833705764,0.6302547137514314,0.6700351722424215,0.0314832913182008,1,grid_search
2.344447453816732,0.9685107397695963,0.07960621515909831,0.0021435974005873373,0.25,0.625,0.25,2,18,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 18, 'subsample': 0.625}",0.7045003689783522,0.6690737737126673,0.6346827775456454,0.6694189734122217,0.028503957508745154,28,grid_search
2.2991798718770347,0.9973399157983841,0.08449872334798177,0.005112421817921374,0.25,0.625,0.25,2,18,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 18, 'subsample': 0.75}",0.703313700573369,0.6674634340860034,0.6327554351312656,0.6678441899302127,0.028806549449841578,136,grid_search
2.21962300936381,0.8855691645408638,0.08563637733459473,0.004098601116974131,0.25,0.625,0.25,2,18,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 18, 'subsample': 0.875}",0.7072439692700689,0.672606833705764,0.6302547137514314,0.6700351722424215,0.0314832913182008,1,grid_search
7.992499033610026,3.4087946005501317,0.40108688672383624,0.0204683850596463,0.25,0.625,0.25,10,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 10, 'min_child_weight': 2, 'subsample': 0.625}",0.664641313422071,0.6143028306443836,0.6200305532841122,0.6329915657835222,0.022501579142322148,307,grid_search
7.305353005727132,2.9839540087883694,0.4241250356038411,0.029660948109992407,0.25,0.625,0.25,10,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 10, 'min_child_weight': 2, 'subsample': 0.75}",0.6642353135663397,0.615914110747882,0.6227936034471968,0.6343143425871395,0.02134291815729651,262,grid_search
6.890888055165608,2.8363941446609604,0.43883927663167316,0.015343191846856329,0.25,0.625,0.25,10,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 10, 'min_child_weight': 2, 'subsample': 0.875}",0.6569995945586098,0.6128816574024684,0.6200966520958302,0.629992634685636,0.01932262832866546,397,grid_search
8.190683126449585,3.716717752423849,0.4112381935119629,0.03737845751330602,0.25,0.625,0.25,10,10,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.625}",0.6642154761979355,0.6135850416777193,0.6155578733972886,0.6311194637576478,0.023416269925476938,343,grid_search
7.495630423227946,3.3834901072810686,0.402079979578654,0.039957691224901684,0.25,0.625,0.25,10,10,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.75}",0.6632486551736569,0.6169360432897268,0.6217770403878804,0.6339872462837547,0.020785112474920105,280,grid_search
