mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
3.9328835010528564,0.6696565023184953,0.09238521258036296,0.03652526281866864,11,10,"{'max_depth': 11, 'min_child_weight': 10}",0.6309561420493734,0.5834147515814995,0.5620347375265078,0.5921352103857936,0.028804800545154097,223,random search for 1 group,9.0
37.08879860242208,17.449807187098205,0.1372706095377604,0.06891270945528437,14,3,"{'max_depth': 14, 'min_child_weight': 3}",0.629179908709994,0.5946570799516331,0.5685380265732971,0.5974583384116414,0.024836059188071476,152,random search for 1 group,9.0
10.833935737609863,4.183035363103778,0.17270159721374512,0.06635967932004515,12,18,"{'max_depth': 12, 'min_child_weight': 18}",0.6360247055530747,0.5967303911020733,0.5643775741511841,0.5990442236021106,0.02929554260928463,117,random search for 1 group,9.0
44.06584231058756,5.128327801523108,0.16311120986938477,0.07098379396947806,13,1,"{'max_depth': 13, 'min_child_weight': 1}",0.626349337823477,0.590216058294335,0.5684800471791932,0.5950151477656683,0.02386751131745894,191,random search for 1 group,9.0
15.7691969871521,1.6408635471152355,0.15760366121927896,0.07565799346146627,12,7,"{'max_depth': 12, 'min_child_weight': 7}",0.630468178274749,0.6018606082708958,0.5677030518156728,0.600010612787106,0.025657125551179584,97,random search for 1 group,9.0
9.919455210367838,1.8864071175657242,0.17287111282348633,0.09825997433700819,11,16,"{'max_depth': 11, 'min_child_weight': 16}",0.6352794116959946,0.5843318271766715,0.5683899133093335,0.5960003840606666,0.028526802174108152,181,random search for 1 group,9.0
0.9658122857411703,0.07356160359118316,0.07905054092407227,0.04338924385745532,5,7,"{'max_depth': 5, 'min_child_weight': 7}",0.6708849760196967,0.596364596391979,0.6087920432732568,0.6253472052283108,0.03259730853391979,39,random search for 1 group,9.0
18.535904963811237,2.676601689617362,0.12184508641560872,0.08140288508898037,14,14,"{'max_depth': 14, 'min_child_weight': 14}",0.6343664656220138,0.589733355816186,0.5700917341233883,0.5980638518538628,0.0268930988728882,138,random search for 1 group,9.0
0.41028372446695965,0.07660783562683716,0.06226881345113119,0.01932889953360258,3,19,"{'max_depth': 3, 'min_child_weight': 19}",0.7097616104380415,0.6799641438745698,0.6079728297384008,0.665899528017004,0.04272859334212906,6,random search for 1 group,9.0
0.6093409061431885,0.2080401664294767,0.07738407452901204,0.024979680277197717,4,3,"{'max_depth': 4, 'min_child_weight': 3}",0.6948871433183338,0.629420932963166,0.5860691141503231,0.6367923968106076,0.044729518422350636,25,random search for 1 group,9.0
2.4657393296559653,0.19872031310586977,0.07518728574117024,0.01862038967099827,7,5,"{'max_depth': 7, 'min_child_weight': 5}",0.6474277420591834,0.5964211973955378,0.5594412120555231,0.6010967171700815,0.03607217514366501,86,random search for 1 group,9.0
7.9251729647318525,1.0677217716228988,0.08168276151021321,0.044139268136408144,10,8,"{'max_depth': 10, 'min_child_weight': 8}",0.6317041618242727,0.5796071037917134,0.561936629212388,0.5910826316094581,0.029615794836646118,230,random search for 1 group,9.0
23.594383478164673,7.58014974651716,0.06105788548787435,0.005453726754869995,13,6,"{'max_depth': 13, 'min_child_weight': 6}",0.6298023534290013,0.5931329014818676,0.5688463435390219,0.5972605328166303,0.025055761689394617,153,random search for 1 group,9.0
38.96026579538981,11.551504154616131,0.13059051831563315,0.06319173407895008,19,12,"{'max_depth': 19, 'min_child_weight': 12}",0.6299941089966759,0.5874595158591631,0.5719027195241289,0.5964521147933226,0.024553377356360716,174,random search for 1 group,9.0
29.042868773142498,3.426027604710643,0.19011934598286948,0.0204414141631362,13,3,"{'max_depth': 13, 'min_child_weight': 3}",0.6257306336908786,0.5910602484735097,0.5710910318885045,0.5959606380176309,0.022574054200100294,183,random search for 1 group,9.0
99.67623019218445,17.683931520845356,0.15084528923034668,0.04951332810529488,16,2,"{'max_depth': 16, 'min_child_weight': 2}",0.6267150939279666,0.5924517464335696,0.5774074393165527,0.5988580932260297,0.02063317975557121,120,random search for 1 group,9.0
0.7984094619750977,0.0703009232282594,0.17713554700215658,0.039283120113849254,4,9,"{'max_depth': 4, 'min_child_weight': 9}",0.6706414932177962,0.6310643369334686,0.5673356264854057,0.6230138188788902,0.04255689255606685,45,random search for 1 group,9.0
110.69668801625569,22.811593340890425,0.0679166316986084,0.0029122775728777613,18,3,"{'max_depth': 18, 'min_child_weight': 3}",0.6279701997890828,0.5867641962401065,0.5752102716029674,0.5966482225440523,0.022644690143369593,168,random search for 1 group,9.0
3.723809798558553,0.27544949294202487,0.14090673128763834,0.04954614799844132,8,7,"{'max_depth': 8, 'min_child_weight': 7}",0.6535767487264712,0.5826075384707923,0.5411482308304201,0.5924441726758946,0.046422784911717745,216,random search for 1 group,9.0
7.553648153940837,1.1061081432523987,0.12696417172749838,0.05052429677005166,10,13,"{'max_depth': 10, 'min_child_weight': 13}",0.6340968457820704,0.5829607176871408,0.5496875761921236,0.5889150465537782,0.03471619912342683,238,random search for 1 group,9.0
15.822043180465698,3.6692948266670458,0.0785369873046875,0.03437559867548391,12,9,"{'max_depth': 12, 'min_child_weight': 9}",0.6280967578868073,0.5929670058621623,0.5630862348681679,0.5947166662057125,0.026569255531881268,195,random search for 1 group,9.0
1.0159396330515544,0.064977904030346,0.16184139251708984,0.008290849336129157,5,4,"{'max_depth': 5, 'min_child_weight': 4}",0.6687772828270542,0.6077881528607785,0.5953734102910452,0.6239796153262925,0.03207963755405994,43,random search for 1 group,9.0
