mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.9860024452209473,0.37867455566952374,0.36179351806640625,0.10193684541185254,0.5915144909733034,0.5876542581662033,"{'colsample_bytree': 0.5915144909733034, 'subsample': 0.5876542581662033}",0.720747123499565,0.6690663057521554,0.5981542637309086,0.6626558976608764,0.05025317446348981,133,random search for 3 group,3
1.0491864681243896,0.27429456523719853,0.40475670496622723,0.16527402551315162,0.6140528470652509,0.7738489500061019,"{'colsample_bytree': 0.6140528470652509, 'subsample': 0.7738489500061019}",0.7169889249870322,0.6824456734863348,0.5884221466178675,0.6626189150304115,0.054327276072636044,134,random search for 3 group,3
0.7505284150441488,0.09762209849277123,0.22011113166809082,0.01705329680807662,0.6730703838634677,0.6868332536242274,"{'colsample_bytree': 0.6730703838634677, 'subsample': 0.6868332536242274}",0.7133183831385783,0.6640882634719352,0.5369118162944282,0.6381061543016472,0.07432416253205715,228,random search for 3 group,3
0.7645215193430582,0.24122148286439948,0.26259597142537433,0.04034778278591728,0.8174693400660631,0.8284168809365715,"{'colsample_bytree': 0.8174693400660631, 'subsample': 0.8284168809365715}",0.7238802423865118,0.6727622838802542,0.5494944334794261,0.6487123199153974,0.073195642684875,203,random search for 3 group,3
0.9716666539510092,0.15374426323283244,0.33535973230997723,0.07324720011255546,0.899923288876677,0.6757993930253499,"{'colsample_bytree': 0.899923288876677, 'subsample': 0.6757993930253499}",0.7153770634501124,0.6731590233691065,0.6468319409006823,0.6784560092399671,0.028232983084992055,20,random search for 3 group,3
0.9587843418121338,0.11847952057909629,0.2790180842081706,0.02744190311706937,0.5614585320863614,0.8821624709964622,"{'colsample_bytree': 0.5614585320863614, 'subsample': 0.8821624709964622}",0.7142064052634953,0.6556730859113691,0.5759841770313602,0.6486212227354082,0.05664887568789263,205,random search for 3 group,3
0.6922377745310465,0.10334781641131781,0.1484344800313314,0.1332882438084463,0.6378550658524312,0.6569956038025211,"{'colsample_bytree': 0.6378550658524312, 'subsample': 0.6569956038025211}",0.7246422992186086,0.6706844723656541,0.5660314925735025,0.6537860880525884,0.06584584796045409,183,random search for 3 group,3
0.7054533958435059,0.10562813513373365,0.10064474741617839,0.029916261336945697,0.5329513196162384,0.6593017799454263,"{'colsample_bytree': 0.5329513196162384, 'subsample': 0.6593017799454263}",0.7160469046971413,0.665402587042128,0.5203200883160524,0.6339231933517738,0.08294761733770437,233,random search for 3 group,3
0.6580543518066406,0.06794240357464758,0.14688650767008463,0.011579226210376489,0.7204302334907049,0.7332494474361555,"{'colsample_bytree': 0.7204302334907049, 'subsample': 0.7332494474361555}",0.7083535015222192,0.6505489366964058,0.6237835360889703,0.6608953247691984,0.03529216695868786,147,random search for 3 group,3
0.8902034759521484,0.17993783705378397,0.2527425289154053,0.06645774051694833,0.5146600165418462,0.6300672365395567,"{'colsample_bytree': 0.5146600165418462, 'subsample': 0.6300672365395567}",0.7163920781698763,0.6780294793079666,0.5547065644829947,0.6497093739869458,0.06897860831732773,199,random search for 3 group,3
1.0355830192565918,0.3912682372486264,0.16895111401875815,0.06980347352330254,0.7500313874633238,0.6401409435914718,"{'colsample_bytree': 0.7500313874633238, 'subsample': 0.6401409435914718}",0.71986347326701,0.6846218547934164,0.5808713711163855,0.6617855663922706,0.05899617595526923,141,random search for 3 group,3
0.8052873611450195,0.10174011310513134,0.0874331792195638,0.04032103001762635,0.8305333044386454,0.5547737054396008,"{'colsample_bytree': 0.8305333044386454, 'subsample': 0.5547737054396008}",0.7130696286820978,0.6712112987544738,0.5928183081462075,0.659033078527593,0.04984192885899156,154,random search for 3 group,3
1.1219077110290527,0.4043157138520314,0.2671951452891032,0.05706693953525148,0.6274556143738539,0.6169785794661752,"{'colsample_bytree': 0.6274556143738539, 'subsample': 0.6169785794661752}",0.7130355295803,0.6615697426982682,0.6255881789561875,0.6667311504115853,0.03588630082154319,101,random search for 3 group,3
0.9052754243214926,0.21108974423957097,0.1565252145131429,0.07251482610825137,0.7099593356601592,0.5502407209385229,"{'colsample_bytree': 0.7099593356601592, 'subsample': 0.5502407209385229}",0.723034596495079,0.6619568077534032,0.6293040981069244,0.671431834118469,0.038847425272785466,69,random search for 3 group,3
0.6440753142038981,0.20149956409217407,0.10393174489339192,0.035099483338353464,0.832704799679691,0.787827354622377,"{'colsample_bytree': 0.832704799679691, 'subsample': 0.787827354622377}",0.7154650776896223,0.6796463437911453,0.5995846228047635,0.6648986814285104,0.04844371383335617,112,random search for 3 group,3
0.8169767061869303,0.1246164004476327,0.22067952156066895,0.08445288428811924,0.5930722228386391,0.6683146653601223,"{'colsample_bytree': 0.5930722228386391, 'subsample': 0.6683146653601223}",0.7090874507786981,0.6734941166210169,0.5961416196785608,0.6595743956927586,0.04714876572273217,152,random search for 3 group,3
