mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.6522103945414225,0.12421617172045196,0.2189936637878418,0.04990547696279519,0.9592089603768642,0.0219885698975959,"{'alpha': 0.9592089603768642, 'lambda': 0.0219885698975959}",0.9007181753610607,0.8977981216952096,0.8955011838989739,0.8980058269850814,0.0021348858040423145,218,random search for 2 group,10
0.8166271845499674,0.11122229359912547,0.29340092341105145,0.009839813800880311,0.35949632384634944,0.8252676809551833,"{'alpha': 0.35949632384634944, 'lambda': 0.8252676809551833}",0.8995343698208508,0.8989030068660722,0.8970007892659826,0.8984793886509684,0.0010768308134296216,165,random search for 2 group,10
0.9220542112986246,0.09819726019579944,0.33629997571309406,0.06633509924352067,0.15349833091777587,0.4759046944386869,"{'alpha': 0.15349833091777587, 'lambda': 0.4759046944386869}",0.8996922105595454,0.9000868124062821,0.8975532754538279,0.8991107661398852,0.001113032069687198,86,random search for 2 group,10
0.6177616119384766,0.07798749107577306,0.1938623587290446,0.033634310853463155,0.6652733889648109,0.6460020955143583,"{'alpha': 0.6652733889648109, 'lambda': 0.6460020955143583}",0.8992976087128087,0.8983505642806409,0.8977111286503552,0.8984531005479349,0.0006517233624392072,168,random search for 2 group,10
0.9536221027374268,0.09736011694933892,0.2554934819539388,0.0768019012053725,0.7924062420677118,0.30539214221839994,"{'alpha': 0.7924062420677118, 'lambda': 0.30539214221839994}",0.900323573514324,0.8990608476047668,0.8983425414364641,0.8992423208518515,0.0008188697201765976,70,random search for 2 group,10
1.2058768272399902,0.13630047757156855,0.29317259788513184,0.018162789236812745,0.8503300865814519,0.451951612187387,"{'alpha': 0.8503300865814519, 'lambda': 0.451951612187387}",0.8996922105595454,0.8991397679741141,0.8988950276243094,0.8992423353859896,0.0003334318656457495,69,random search for 2 group,10
1.1099414030710857,0.22991504213086453,0.28086010615030926,0.1012892117595321,0.7064531505445785,0.26400469962694595,"{'alpha': 0.7064531505445785, 'lambda': 0.26400469962694595}",0.9011127772077974,0.8975613605871675,0.8972375690607735,0.8986372356185793,0.0017554562290378807,143,random search for 2 group,10
0.6553990840911865,0.11800413729776243,0.2452233632405599,0.032785946892056966,0.894645421128114,0.07646219891164485,"{'alpha': 0.894645421128114, 'lambda': 0.07646219891164485}",0.8989819272354195,0.8974824402178202,0.8988950276243094,0.8984531316925164,0.0006872987413968891,167,random search for 2 group,10
0.8187188307444254,0.05651313467948229,0.3226174513498942,0.06846760816572703,0.2562826171376624,0.9906401487842467,"{'alpha': 0.2562826171376624, 'lambda': 0.9906401487842467}",0.900323573514324,0.8982716439112935,0.8966850828729281,0.8984267667661819,0.001489451993623354,174,random search for 2 group,10
1.0913365681966145,0.11272814769539695,0.35027186075846356,0.09520448381203087,0.6886323972121927,0.19689954295853807,"{'alpha': 0.6886323972121927, 'lambda': 0.19689954295853807}",0.8992186883434614,0.9000868124062821,0.8974743488555643,0.8989266165351025,0.0010863458340957233,102,random search for 2 group,10
0.6069760322570801,0.20791894998750624,0.19822049140930176,0.09396588219130711,0.9244379787705318,0.6617650871738152,"{'alpha': 0.9244379787705318, 'lambda': 0.6617650871738152}",0.8977981216952096,0.8986662457580301,0.8967640094711918,0.8977427923081439,0.0007775696018346184,236,random search for 2 group,10
0.886117696762085,0.19159198015929566,0.3033487796783447,0.03802264056683599,0.9016941543970312,0.513503434243434,"{'alpha': 0.9016941543970312, 'lambda': 0.513503434243434}",0.8992976087128087,0.8978770420645569,0.8962115232833465,0.8977953913535707,0.0012612113088715253,234,random search for 2 group,10
1.0264962514241536,0.2348314395027183,0.2383450667063395,0.0329546045874942,0.05378135221281677,0.5489845267446564,"{'alpha': 0.05378135221281677, 'lambda': 0.5489845267446564}",0.89985005129824,0.8989030068660722,0.8981057616416732,0.8989529399353285,0.0007129780665422591,100,random search for 2 group,10
1.005677064259847,0.10588478615672298,0.27573347091674805,0.0784495374839342,0.9608214449914497,0.7633998614132905,"{'alpha': 0.9608214449914497, 'lambda': 0.7633998614132905}",0.8994554494515035,0.8987451661273774,0.8957379636937648,0.8979795264242152,0.0016113303418896217,223,random search for 2 group,10
0.9435191949208578,0.12171566342096102,0.22245256106058756,0.07373788991761888,0.951035392249099,0.539592797525058,"{'alpha': 0.951035392249099, 'lambda': 0.539592797525058}",0.8993765290821562,0.8980348828032515,0.896527229676401,0.8979795471872696,0.0011638795180218845,221,random search for 2 group,10
0.8526146411895752,0.04951335716913738,0.21857857704162598,0.02940624929226539,0.24442740324501921,0.9707904613928369,"{'alpha': 0.24442740324501921, 'lambda': 0.9707904613928369}",0.8994554494515035,0.9002446531449767,0.8971586424625099,0.8989529150196635,0.0013090126366753188,101,random search for 2 group,10
