mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.8481833140055338,0.012361246372661578,0.010784308115641275,0.0003959822462358584,0.8571936973987054,0.005871401885269356,"{'alpha': 0.8571936973987054, 'lambda': 0.005871401885269356}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8436095714569092,0.011582533962346086,0.011230389277140299,0.00010634401116114243,0.4668085151571161,0.07473101019218598,"{'alpha': 0.4668085151571161, 'lambda': 0.07473101019218598}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8428829511006674,0.01187480334978711,0.0116426150004069,0.000683557232679538,0.9777619930073018,0.6952277884982211,"{'alpha': 0.9777619930073018, 'lambda': 0.6952277884982211}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8460065523783366,0.011922346238020954,0.011238654454549154,0.00014734516806975723,0.5770462401375898,0.7476142113607799,"{'alpha': 0.5770462401375898, 'lambda': 0.7476142113607799}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8440742492675781,0.01230625588825207,0.01147007942199707,0.00042259615242101176,0.38312487307379306,0.42942655543213937,"{'alpha': 0.38312487307379306, 'lambda': 0.42942655543213937}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8448235193888346,0.012181502312715026,0.011309464772542318,8.815994213414935e-05,0.6122185197832345,0.024344499947864584,"{'alpha': 0.6122185197832345, 'lambda': 0.024344499947864584}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.844963550567627,0.012622043614317771,0.011394341786702475,9.900053784854743e-05,0.30651061325362505,0.07578745111202956,"{'alpha': 0.30651061325362505, 'lambda': 0.07578745111202956}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8447373708089193,0.011952105090154957,0.011729160944620768,0.00040295877905042766,0.3759674452475883,0.0048056185703029275,"{'alpha': 0.3759674452475883, 'lambda': 0.0048056185703029275}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8447651863098145,0.010812513262409005,0.011312643686930338,2.962558048514381e-05,0.5157909202883575,0.8114617439072124,"{'alpha': 0.5157909202883575, 'lambda': 0.8114617439072124}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8456645806630453,0.01448121354975742,0.011640071868896484,0.00027358217694673805,0.3059436800917045,0.7751595994894601,"{'alpha': 0.3059436800917045, 'lambda': 0.7751595994894601}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.844062089920044,0.012835348234902167,0.011270602544148764,9.874604357038092e-05,0.03130801618953272,0.8558725067582015,"{'alpha': 0.03130801618953272, 'lambda': 0.8558725067582015}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
0.8455301920572916,0.011766280521728584,0.011417388916015625,0.00022328227708267074,0.2536429611911992,0.40970838825311495,"{'alpha': 0.2536429611911992, 'lambda': 0.40970838825311495}",0.4009189370851569,0.3757555968011732,0.37895310360694556,0.3852092124977586,0.011184888537730163,1,random search for 2 group,1
