mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_alpha,param_lambda,param_colsample_bytree,param_subsample
0.7144645055135092,0.0998628862882246,0.2486232916514079,0.06305981944371998,5.0,18.0,"{'max_depth': 5, 'min_child_weight': 18}",0.8980348828032515,0.8970089180017362,0.8946329913180742,0.8965589307076872,0.0014248000661694286,54,random search for 1 group,8,,,,
0.9626169204711914,0.16228734173762546,0.24811418851216635,0.036189990144146124,6.0,18.0,"{'max_depth': 6, 'min_child_weight': 18}",0.8959040328308736,0.8980348828032515,0.8946329913180742,0.8961906356507331,0.0014035246824795698,71,random search for 1 group,8,,,,
1.0008864402770996,0.025147548827801198,0.2387537956237793,0.024980614684239816,7.0,9.0,"{'max_depth': 7, 'min_child_weight': 9}",0.8978770420645569,0.8954305106147897,0.8951854775059195,0.8961643433950887,0.001215185268565856,73,random search for 1 group,8,,,,
0.3952702681223552,0.14044305124347026,0.08647775650024414,0.01211296013123786,3.0,14.0,"{'max_depth': 3, 'min_child_weight': 14}",0.8979559624339042,0.8977192013258622,0.8969218626677191,0.8975323421424951,0.00044236323491939414,21,random search for 1 group,8,,,,
0.8431179523468018,0.03206609191714789,0.08575399716695149,0.006972826716314768,9.0,16.0,"{'max_depth': 9, 'min_child_weight': 16}",0.8961407939389157,0.8961407939389157,0.8971586424625099,0.8964800767801138,0.00047981839550278836,58,random search for 1 group,8,,,,
0.2960778077443441,0.009514974936039313,0.08359694480895996,0.004435284215146903,3.0,19.0,"{'max_depth': 3, 'min_child_weight': 19}",0.8986662457580301,0.8985873253886828,0.8996053670086819,0.8989529793851316,0.0004624314829937266,3,random search for 1 group,8,,,,
0.3770498434702556,0.004670731380785247,0.0759724775950114,0.013913623241528023,4.0,17.0,"{'max_depth': 4, 'min_child_weight': 17}",0.9004814142530188,0.89985005129824,0.8966850828729281,0.8990055161413957,0.0016609159541700286,2,random search for 1 group,8,,,,
2.272676308949789,0.4151147619118492,0.2271018028259277,0.022125004750462567,18.0,12.0,"{'max_depth': 18, 'min_child_weight': 12}",0.8958251124615263,0.8937731828584958,0.8947908445146014,0.8947963799448745,0.0008377058969548613,185,random search for 1 group,8,,,,
2.0164014498392744,0.14994966934450624,0.19112118085225424,0.06502414162453103,13.0,9.0,"{'max_depth': 13, 'min_child_weight': 9}",0.8965353957856522,0.8972456791097783,0.8947908445146014,0.8961906398033439,0.0010314054288274876,70,random search for 1 group,8,,,,
4.757175922393799,0.5126288112608139,0.1342170238494873,0.06684465150933025,19.0,1.0,"{'max_depth': 19, 'min_child_weight': 1}",0.8992976087128087,0.8935364217504538,0.894869771112865,0.8959012671920425,0.002462492900134745,89,random search for 1 group,8,,,,
1.5922016302744548,0.32333375480838383,0.1819120248158773,0.03809346880694851,16.0,18.0,"{'max_depth': 16, 'min_child_weight': 18}",0.8977192013258622,0.8941677847052324,0.893843725335438,0.895243570455511,0.0017555274180836946,150,random search for 1 group,8,,,,
1.419933001200358,0.12910774313225964,0.19885834058125812,0.032736199059446434,9.0,10.0,"{'max_depth': 9, 'min_child_weight': 10}",0.8964564754163049,0.8940099439665378,0.8933701657458564,0.8946121950428996,0.0013300016578211113,196,random search for 1 group,8,,,,
1.3547773361206057,0.1470029099034056,0.09448560078938803,0.00038178556665636505,17.0,18.0,"{'max_depth': 17, 'min_child_weight': 18}",0.8968510772630416,0.8953515902454423,0.8931333859510655,0.8951120178198497,0.0015271658681173248,160,random search for 1 group,8,,,,
