split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,iter_num,experiment_name,run_number
0.6434029064161786,0.6348024666562506,0.667956143607138,0.6487205055598557,0.014047519812659134,347,0.671191136042277,0.010165854121257313,0.011831839879353842,4.176130527333912e-05,0.7216906307162356,0.5826107307340844,"OrderedDict([('colsample_bytree', 0.7216906307162356), ('subsample', 0.5826107307340844)])",321,random search for 3 group,9
0.6443423273634061,0.6421523531003148,0.6947663987728767,0.6604203597455326,0.024302767942069706,82,0.6818202336629232,0.015657787681856473,0.013318856557210287,0.0016222529270620296,0.6502531416428536,0.624376232434347,"OrderedDict([('colsample_bytree', 0.6502531416428536), ('subsample', 0.624376232434347)])",322,random search for 3 group,9
0.6290219941890448,0.644529825662734,0.6717563829884476,0.6484360676134088,0.017663541380435587,353,0.7043433984120687,0.02613981765059138,0.011945565541585287,0.00010510705586142313,0.8651576008779845,0.7678758875570616,"OrderedDict([('colsample_bytree', 0.8651576008779845), ('subsample', 0.7678758875570616)])",323,random search for 3 group,9
0.6325089625477452,0.633469592336144,0.6736782375138426,0.6465522641325773,0.019184968531090963,366,0.6915936470031738,0.010962879049217758,0.011878887812296549,0.0001610790378670505,0.5915005556268474,0.8227906487924226,"OrderedDict([('colsample_bytree', 0.5915005556268474), ('subsample', 0.8227906487924226)])",324,random search for 3 group,9
0.6449707610832671,0.637209353033642,0.6729018847018671,0.6516939996062587,0.01532733193567602,296,0.6867953936258951,0.013429253251286117,0.013158559799194336,0.001389405675398866,0.5029006162583689,0.5914163167436399,"OrderedDict([('colsample_bytree', 0.5029006162583689), ('subsample', 0.5914163167436399)])",325,random search for 3 group,9
0.6313258738536878,0.6504600256316622,0.6727259155028753,0.6515039383294084,0.016917607739256015,303,0.6874949137369791,0.007997693485159474,0.012076616287231445,4.590574168467871e-05,0.5128988589930289,0.7838123282322171,"OrderedDict([('colsample_bytree', 0.5128988589930289), ('subsample', 0.7838123282322171)])",326,random search for 3 group,9
0.6359592908597029,0.6334534318063285,0.6741334307249228,0.6478487177969847,0.018614231700089592,357,0.6829903920491537,0.011471552027389753,0.011917988459269205,9.221804080316105e-05,0.8659141025556205,0.717232743759961,"OrderedDict([('colsample_bytree', 0.8659141025556205), ('subsample', 0.717232743759961)])",327,random search for 3 group,9
0.6365597054552878,0.6302138167797522,0.6683364571355535,0.6450366597901979,0.016677889415261826,379,0.6751444339752197,0.019596171410093444,0.012224515279134115,0.00020594005024680856,0.7531857739918206,0.5233217389275152,"OrderedDict([('colsample_bytree', 0.7531857739918206), ('subsample', 0.5233217389275152)])",328,random search for 3 group,9
0.6547332827567109,0.6361625397636537,0.6827034372404863,0.6578664199202836,0.019128969232581637,161,0.6783160368601481,0.009462874483116697,0.012143452962239584,0.00026990136843414676,0.8695186703187132,0.6251741207875523,"OrderedDict([('colsample_bytree', 0.8695186703187132), ('subsample', 0.6251741207875523)])",329,random search for 3 group,9
0.6425487917820148,0.6584210642479755,0.6738043114671852,0.6582580558323918,0.012760533074162212,150,0.7122633457183838,0.01069352225747078,0.012042840321858725,8.848302769250617e-05,0.6817417678060738,0.8719799694463632,"OrderedDict([('colsample_bytree', 0.6817417678060738), ('subsample', 0.8719799694463632)])",330,random search for 3 group,9
0.621357535119252,0.6319126695286754,0.6714186938215717,0.6415629661564997,0.02154647800157385,401,0.7132095495859782,0.012524926004373044,0.01224064826965332,0.00011164830900840766,0.5015752956763131,0.8996107878810009,"OrderedDict([('colsample_bytree', 0.5015752956763131), ('subsample', 0.8996107878810009)])",331,random search for 3 group,9
0.6351422100101735,0.6473371044866474,0.6676834950132366,0.6500542698366859,0.013423140419122829,323,0.6751093069712321,0.013410902370588448,0.012147823969523111,0.00029700648334193234,0.8997579542558203,0.5009573408027296,"OrderedDict([('colsample_bytree', 0.8997579542558203), ('subsample', 0.5009573408027296)])",332,random search for 3 group,9
0.6330529481636292,0.6581152621438235,0.6862888245767623,0.659152344961405,0.021745823966093467,133,0.7066609859466553,0.023713801843803894,0.012074470520019531,0.0003367699915471934,0.8991682300538684,0.8968800210410739,"OrderedDict([('colsample_bytree', 0.8991682300538684), ('subsample', 0.8968800210410739)])",333,random search for 3 group,9
0.6430378028297323,0.6175334212559583,0.6741460064775564,0.6449057435210823,0.023149702707781182,380,0.6750561396280924,0.017513807819824367,0.01180251439412435,2.6489390221155946e-05,0.500249618988786,0.5047946076387327,"OrderedDict([('colsample_bytree', 0.500249618988786), ('subsample', 0.5047946076387327)])",334,random search for 3 group,9
0.6541212835841556,0.6578508791890989,0.6696703585326902,0.6605475071019815,0.0066280859235121675,76,0.7204967339833578,0.015591212978148047,0.012061675389607748,1.9768464501134785e-05,0.8999680269127754,0.888920234262071,"OrderedDict([('colsample_bytree', 0.8999680269127754), ('subsample', 0.888920234262071)])",335,random search for 3 group,9
0.6319354298226145,0.6509748286175647,0.6853338561243778,0.656081371521519,0.022096840923514466,198,0.7111738522847494,0.024158935267291355,0.012184937795003256,0.000415192764961181,0.8978999319139693,0.8981461918855291,"OrderedDict([('colsample_bytree', 0.8978999319139693), ('subsample', 0.8981461918855291)])",336,random search for 3 group,9
0.6347096350636021,0.6520189237326756,0.6752446766831213,0.653991078493133,0.016607015496940516,239,0.6812822818756104,0.024984548515083103,0.012000163396199545,0.00011268337922936042,0.8985857657175347,0.502902570291368,"OrderedDict([('colsample_bytree', 0.8985857657175347), ('subsample', 0.502902570291368)])",337,random search for 3 group,9
